Loan_ID,Customer_ID,Customer_Age,Gender,Marital_Status,Dependents,Education_Level,Employment_Type,Salary,Other_Income,Loan_Amount,Product_Type,Credit_Score,Tenure_Months,Interest_Rate,EMI,Current_Status,Delinquency_Flag,Channel,Issue_Date,Region
L0889,C00889,57,Female,Married,2,High School,Self-Employed,5787600,3787132,41959674,Personal,550,36,14.41,2322924,Delinquent,0,Branch,21-09-2022,Surabaya
L0890,C00890,56,Female,Single,0,High School,Self-Employed,43056004,3809821,208795517,Auto,598,24,13.86,10449136,Active,0,Partner,10-04-2023,Bandung
L0891,C00891,44,Male,Married,3,High School,Freelancer,21419897,9184519,347202652,Auto,645,60,16.95,12617659,Delinquent,0,Online,24-03-2025,Bali
L0892,C00892,51,Female,Married,1,High School,Freelancer,45516280,13182561,366772977,Personal,750,48,18.65,7976192,Closed,0,Online,02-09-2023,Medan
L0893,C00893,26,Female,Married,3,Masters,Salaried,10557821,10113848,376008847,Mortgage,706,60,23.65,2770020,Active,1,Branch,09-12-2022,Jakarta
L0894,C00894,22,Female,Married,1,Bachelors,Freelancer,40040051,8817518,266677008,Education,575,48,19.65,9531320,Active,1,Branch,20-05-2024,Surabaya
L0895,C00895,40,Female,Single,1,Bachelors,Salaried,57170172,11658568,161766223,Education,636,60,18.3,13871493,Closed,1,Partner,07-05-2024,Bandung
L0896,C00896,48,Male,Married,0,Masters,Self-Employed,32817637,4037746,68408466,Personal,722,24,13.36,16458874,Active,0,Online,24-02-2025,Jakarta
L0897,C00897,31,Male,Married,3,High School,Self-Employed,21899242,81171,107536375,BNPL,784,36,8.55,16943416,Delinquent,0,Online,12-03-2023,Bali
L0898,C00898,24,Female,Married,2,Bachelors,Self-Employed,54313342,10862055,349619319,Mortgage,642,48,12.61,16231215,Delinquent,0,Agent,18-01-2024,Bandung
L0899,C00899,35,Female,Single,3,Bachelors,Salaried,43676626,2183448,111326727,Auto,793,48,20.3,13888437,Active,0,Online,29-05-2023,Jakarta
L0900,C00900,26,Male,Married,3,Bachelors,Freelancer,14670115,1189138,287401765,Auto,651,48,11.28,18220388,Active,0,Online,09-10-2024,Medan
L0901,C00901,50,Male,Married,2,PhD,Salaried,50153952,2249476,176356517,BNPL,774,24,19.4,10380638,Delinquent,0,Branch,19-11-2023,Surabaya
L0902,C00902,58,Female,Single,0,Masters,Salaried,15993292,2759374,61920052,Auto,620,12,17.28,13868957,Active,0,Partner,05-06-2024,Bali
L0903,C00903,22,Male,Single,3,Bachelors,Self-Employed,56066701,14921599,221520348,Personal,689,60,10.75,19799279,Active,0,Partner,08-10-2024,Bandung
L0904,C00904,35,Female,Married,3,Masters,Salaried,5562167,13963591,292137192,Auto,644,36,12.19,17639758,Delinquent,0,Agent,27-06-2025,Medan
L0905,C00905,31,Male,Married,1,High School,Freelancer,16508320,9840850,215219417,Auto,709,24,15.94,18535118,Delinquent,0,Online,01-01-2023,Surabaya
L0906,C00906,28,Male,Single,3,High School,Salaried,30477565,3463894,367674910,Personal,667,48,14.69,8163068,Closed,0,Online,22-01-2024,Surabaya
L0907,C00907,46,Male,Single,2,High School,Salaried,52093980,783258,449078699,Education,697,60,20.46,1366099,Active,0,Online,23-09-2023,Medan
L0908,C00908,64,Male,Single,1,Bachelors,Freelancer,51140970,1896999,354542651,Mortgage,668,24,19.75,8079981,Closed,1,Partner,12-03-2023,Bandung
L0909,C00909,25,Female,Single,0,Bachelors,Salaried,23436016,13803487,467723211,Mortgage,600,60,17.19,11319935,Closed,0,Branch,02-09-2025,Surabaya
L0910,C00910,26,Male,Married,1,Bachelors,Salaried,14932579,2852889,287107190,Personal,630,60,21.16,13525186,Delinquent,0,Online,10-04-2023,Bali
L0911,C00911,46,Male,Married,2,Masters,Self-Employed,40362169,7297050,100428304,Mortgage,585,60,17,16634890,Restructured,0,Partner,30-10-2022,Jakarta
L0912,C00912,24,Female,Married,2,Bachelors,Salaried,8751531,9749181,12644046,Personal,616,60,23.43,6895882,Active,1,Online,06-01-2024,Bali
L0913,C00913,39,Male,Married,1,Bachelors,Self-Employed,46474142,7371858,328501448,Personal,678,36,11.48,16820184,Closed,0,Branch,17-04-2023,Surabaya
L0914,C00914,40,Male,Single,0,High School,Salaried,58362949,10266495,272023078,Auto,663,36,19.43,6330605,Restructured,0,Partner,25-12-2024,Jakarta
L0915,C00915,53,Female,Married,1,High School,Freelancer,16233080,1761201,223864361,Auto,704,12,13.92,5304979,Active,1,Online,24-01-2024,Medan
L0916,C00916,40,Male,Married,0,Bachelors,Freelancer,19209920,2337180,56910127,Auto,794,12,12.46,15661065,Active,0,Online,20-08-2023,Jakarta
L0917,C00917,32,Female,Divorced,1,Bachelors,Self-Employed,21921670,3485862,55322635,Personal,660,36,10.89,3956181,Delinquent,0,Online,12-07-2025,Jakarta
L0918,C00918,21,Female,Married,2,Masters,Salaried,38034169,1400507,117066975,Auto,717,36,16.84,6458076,Active,0,Online,29-09-2022,Jakarta
L0919,C00919,46,Female,Single,3,High School,Freelancer,18019354,13848744,183586264,Personal,774,24,11.45,16304008,Active,0,Online,26-10-2023,Surabaya
L0920,C00920,34,Female,Married,3,High School,Self-Employed,29458772,4235040,483525350,Education,761,36,11.21,13879420,Active,0,Branch,11-11-2024,Bandung
L0921,C00921,58,Male,Single,0,Bachelors,Self-Employed,38808475,5529554,61257745,Auto,691,24,23.85,8971391,Active,0,Online,06-10-2023,Surabaya
L0922,C00922,57,Female,Married,0,High School,Salaried,26614718,12792036,213310030,Mortgage,649,60,20.83,18793703,Active,0,Agent,24-12-2023,Bandung
L0923,C00923,31,Male,Single,0,High School,Freelancer,49503119,7518162,31971167,Personal,746,24,19.97,7434548,Active,0,Online,04-12-2023,Medan
L0924,C00924,56,Male,Single,2,Masters,Self-Employed,43369079,10953070,93399173,Personal,764,36,20.7,4728489,Restructured,0,Online,22-05-2024,Medan
L0925,C00925,33,Male,Married,1,High School,Salaried,44185645,7676431,496922873,Education,658,36,23.5,10609533,Closed,0,Online,13-08-2024,Medan
L0926,C00926,63,Male,Single,2,Bachelors,Salaried,43478806,2757398,63436651,Personal,669,12,17.17,11441909,Closed,0,Partner,27-02-2025,Medan
L0927,C00927,23,Male,Married,3,High School,Freelancer,20601011,388742,397739050,Auto,628,60,11.52,13598587,Active,0,Branch,01-08-2025,Medan
L0928,C00928,53,Male,Single,0,High School,Salaried,6845733,10710553,62842611,Mortgage,683,36,21.8,17733956,Closed,0,Partner,02-12-2022,Bali
L0929,C00929,26,Male,Married,1,Bachelors,Contract,29682651,9031519,260129570,Personal,710,24,19.88,14749872,Closed,0,Partner,15-06-2023,Surabaya
L0930,C00930,30,Male,Married,3,Masters,Self-Employed,59636036,676935,380852065,BNPL,732,24,14.63,18904021,Closed,0,Agent,18-02-2025,Bandung
L0931,C00931,25,Male,Married,3,Bachelors,Self-Employed,14402999,10073732,62717797,Auto,568,24,15.58,6594181,Active,0,Partner,08-06-2023,Medan
L0932,C00932,43,Male,Single,3,Masters,Salaried,20025940,11511913,382580343,Personal,676,12,14.58,10657503,Active,0,Online,28-01-2025,Bali
L0933,C00933,30,Female,Single,2,High School,Salaried,12321105,13015771,272295733,Personal,754,36,22.88,19455791,Delinquent,1,Partner,09-09-2022,Bali
L0934,C00934,64,Female,Single,0,Masters,Freelancer,55804654,12461940,451974008,Personal,578,36,13.5,8974410,Closed,0,Agent,02-02-2023,Bali
L0935,C00935,22,Female,Single,3,High School,Salaried,10584581,7793604,147020733,BNPL,738,60,23.42,7228462,Closed,0,Agent,30-12-2022,Surabaya
L0936,C00936,33,Male,Married,0,Bachelors,Self-Employed,52869970,401072,461530692,Mortgage,747,48,22.56,9340134,Active,0,Online,19-12-2024,Medan
L0937,C00937,60,Female,Divorced,2,Bachelors,Salaried,30239392,6722841,321664849,Personal,756,12,18.09,8017718,Active,0,Branch,18-12-2022,Bali
L0938,C00938,22,Female,Married,3,Masters,Salaried,45810732,2095637,62596367,Personal,757,12,17.28,12298657,Closed,0,Online,22-11-2022,Bali
L0939,C00939,40,Female,Married,2,Bachelors,Salaried,39751874,2788302,82365447,Mortgage,573,36,13.92,7061598,Active,0,Online,14-10-2022,Medan
L0940,C00940,21,Male,Married,2,High School,Salaried,39753961,7843227,157771224,Auto,700,24,8.29,10491979,Closed,0,Partner,31-05-2023,Surabaya
L0941,C00941,57,Male,Married,0,High School,Contract,6790228,5581472,88542943,Auto,789,12,10.04,9297714,Restructured,0,Agent,21-02-2023,Bali
L0942,C00942,29,Male,Single,3,Masters,Salaried,12052514,9344618,400002521,Personal,559,60,20.07,18511759,Closed,0,Branch,29-05-2024,Bandung
L0943,C00943,37,Male,Divorced,2,Bachelors,Salaried,24100392,11909910,249979251,Personal,731,12,15.54,13686757,Active,0,Partner,02-05-2024,Jakarta
L0944,C00944,29,Female,Married,3,Masters,Salaried,48172391,9131872,424245973,Mortgage,654,60,10.4,2360706,Active,0,Online,28-01-2025,Jakarta
L0945,C00945,31,Female,Married,0,High School,Salaried,53325784,8269841,481423390,Education,718,12,12.22,10349313,Closed,0,Online,03-05-2023,Jakarta
L0946,C00946,35,Female,Single,2,Bachelors,Salaried,13860286,4859633,294665834,Personal,726,72,23.17,14543731,Delinquent,0,Branch,18-03-2023,Surabaya
L0947,C00947,44,Female,Married,0,High School,Freelancer,49925925,4468852,19208201,Auto,694,48,13.87,17066180,Active,0,Online,19-08-2025,Bali
L0948,C00948,58,Male,Married,3,PhD,Salaried,11017004,7742237,38498615,Auto,790,48,22.52,4987338,Active,0,Partner,27-04-2025,Jakarta
L0949,C00949,55,Male,Married,3,Bachelors,Salaried,42763126,6749977,75250123,Auto,733,12,12.87,4399458,Active,1,Online,18-03-2024,Jakarta
L0950,C00950,50,Male,Married,0,Masters,Salaried,55829267,14060687,334412916,Personal,785,60,16.69,11715093,Closed,0,Branch,19-03-2024,Medan
L0951,C00951,51,Female,Single,1,High School,Contract,21995763,12299980,115882203,BNPL,722,60,8.33,16252918,Closed,0,Branch,19-04-2023,Bali
L0952,C00952,25,Male,Divorced,2,Bachelors,Salaried,30717419,14850598,276909690,Auto,707,48,16.35,12358815,Restructured,0,Online,22-07-2023,Bali
L0953,C00953,64,Male,Single,3,Bachelors,Salaried,42976172,14961568,185482771,Auto,721,36,18.19,16026292,Active,0,Agent,04-12-2022,Medan
L0954,C00954,34,Female,Married,3,Bachelors,Self-Employed,49265313,419503,236361476,Personal,787,48,11.75,15049471,Closed,0,Branch,24-10-2023,Bali
L0955,C00955,31,Female,Single,2,Masters,Salaried,32250644,6488000,25780630,Personal,751,12,17.26,1248595,Active,0,Branch,20-07-2023,Bandung
L0956,C00956,29,Male,Married,0,Masters,Salaried,19931127,7586544,351118265,Personal,604,36,18.35,11340969,Active,0,Partner,29-08-2024,Surabaya
L0957,C00957,54,Male,Divorced,0,Masters,Salaried,46907567,14395813,14886202,Mortgage,696,60,18.99,8968737,Delinquent,1,Online,27-03-2025,Medan
L0958,C00958,32,Male,Single,0,Masters,Self-Employed,35955478,8318849,136845903,Personal,706,36,20.42,9194563,Active,0,Partner,18-10-2022,Jakarta
L0959,C00959,55,Male,Married,1,High School,Salaried,14811141,11568496,366228533,Mortgage,551,12,12.98,3276881,Active,1,Online,02-02-2025,Bali
L0960,C00960,55,Male,Single,1,High School,Freelancer,34005170,7608965,91009709,Personal,713,36,17.08,8479602,Closed,0,Online,31-05-2024,Bandung
L0961,C00961,21,Male,Divorced,3,PhD,Self-Employed,42413236,158253,390757781,Auto,696,48,23.71,7496195,Active,0,Agent,18-05-2024,Bandung
L0962,C00962,60,Female,Married,0,High School,Salaried,40879884,9058353,100352831,Auto,684,12,22.37,16364217,Active,0,Partner,07-06-2024,Surabaya
L0963,C00963,42,Female,Married,2,Masters,Salaried,19783984,8209061,20315271,Personal,703,24,23.24,18697416,Active,0,Online,21-07-2023,Bandung
L0964,C00964,49,Female,Single,3,Masters,Salaried,19368342,3211369,430216186,Personal,756,12,14.18,10228879,Active,0,Branch,14-01-2025,Bali
L0965,C00965,28,Male,Divorced,2,Bachelors,Self-Employed,31559312,1659537,146645395,Personal,660,48,20.59,10426371,Delinquent,0,Agent,23-11-2023,Bali
L0966,C00966,31,Female,Married,3,PhD,Salaried,5928252,1279898,149528882,Mortgage,797,12,17.92,13337210,Active,1,Online,15-05-2023,Bandung
L0967,C00967,61,Male,Single,1,Bachelors,Salaried,5600338,2364840,324418509,Mortgage,587,48,9.32,2178152,Delinquent,1,Online,14-11-2024,Bali
L0968,C00968,57,Male,Married,3,Bachelors,Salaried,51684370,771143,419210918,Personal,680,36,21.18,4523700,Active,0,Branch,19-11-2023,Bali
L0969,C00969,34,Female,Single,1,High School,Contract,38628663,6697947,91618212,Auto,651,48,18.83,3107154,Active,0,Online,31-03-2025,Jakarta
L0970,C00970,50,Male,Married,3,Bachelors,Salaried,37992373,3906377,178336049,Personal,757,72,11.18,11221325,Active,0,Online,20-06-2023,Medan
L0971,C00971,55,Male,Single,0,High School,Freelancer,27323902,12879606,412931018,Personal,743,12,9.28,19623614,Delinquent,0,Partner,28-08-2025,Bali
L0972,C00972,41,Female,Married,2,Bachelors,Salaried,8526185,12374461,479066855,Personal,644,24,21.39,18254914,Active,0,Online,09-02-2024,Bali
L0973,C00973,57,Female,Married,0,Masters,Salaried,37733225,1461433,250466080,BNPL,641,60,9.26,4132196,Closed,1,Partner,10-07-2025,Surabaya
L0974,C00974,25,Female,Single,3,Masters,Salaried,25922682,3348549,283166110,Personal,620,24,9.46,9919537,Active,0,Branch,25-06-2023,Medan
L0975,C00975,39,Male,Single,3,High School,Salaried,32015955,14497941,173915386,Personal,771,24,14.84,11485460,Restructured,0,Branch,25-02-2025,Medan
L0976,C00976,34,Female,Single,3,Bachelors,Salaried,34854024,9714933,231998133,Personal,720,60,10.16,14078433,Delinquent,0,Branch,11-07-2024,Medan
L0977,C00977,46,Female,Married,1,Masters,Salaried,41147482,13079301,456334891,Personal,799,72,22.62,14971815,Closed,0,Branch,28-09-2022,Bandung
L0978,C00978,24,Male,Single,2,High School,Freelancer,37779182,10536473,401255073,Mortgage,739,36,15.52,12244672,Delinquent,0,Online,20-01-2024,Jakarta
L0979,C00979,45,Female,Married,2,High School,Freelancer,17411137,7753638,223002481,Personal,748,24,17.11,10442143,Closed,0,Online,31-10-2022,Jakarta
L0980,C00980,62,Female,Single,3,High School,Self-Employed,58445182,5580427,416651769,Personal,777,36,22.85,7187641,Delinquent,1,Partner,29-03-2024,Surabaya
L0981,C00981,45,Female,Single,3,Bachelors,Salaried,8600957,11330658,247697136,Mortgage,770,24,16.48,11798706,Active,0,Online,30-12-2024,Medan
L0982,C00982,38,Male,Married,1,High School,Salaried,28231075,1576845,151118453,Personal,573,48,13.66,14588164,Active,0,Online,02-07-2023,Medan
L0983,C00983,60,Male,Single,0,PhD,Salaried,48023172,988722,311930813,Mortgage,793,48,20.75,17377053,Closed,0,Agent,04-07-2025,Bali
L0984,C00984,28,Male,Divorced,0,Bachelors,Self-Employed,52444390,2037398,145949869,Auto,716,60,15.09,15665941,Active,1,Agent,29-09-2023,Bandung
L0985,C00985,59,Male,Married,2,Bachelors,Freelancer,38510865,14533551,442102199,Personal,617,12,13.1,17114579,Active,1,Online,24-09-2022,Bandung
L0986,C00986,60,Female,Married,1,High School,Salaried,31891636,3527110,294507782,Mortgage,677,36,19.57,7346502,Active,0,Online,11-10-2024,Surabaya
L0987,C00987,34,Male,Married,3,Bachelors,Salaried,16674357,4289639,278348533,Personal,642,24,20.83,14622001,Active,0,Partner,10-09-2024,Jakarta
L0988,C00988,52,Male,Married,2,Bachelors,Salaried,34936378,6398897,423280956,Auto,593,24,20.67,2405313,Closed,1,Partner,06-01-2024,Medan
L0989,C00989,58,Female,Single,1,Masters,Salaried,15051526,1065560,141917442,Auto,682,48,23.64,11913070,Active,0,Online,17-07-2024,Surabaya
L0990,C00990,53,Female,Single,0,Masters,Salaried,13905808,7989900,462668410,Personal,604,24,20.59,5361502,Restructured,0,Online,24-10-2022,Bandung
L0991,C00991,43,Female,Single,1,Bachelors,Self-Employed,37708134,7189204,186447397,Mortgage,770,48,20.32,5163121,Delinquent,0,Partner,03-03-2023,Bandung
L0992,C00992,35,Male,Married,0,Masters,Self-Employed,18867431,6707432,268563283,BNPL,707,48,21.72,5535484,Delinquent,0,Agent,29-03-2025,Bandung
L0993,C00993,53,Male,Single,1,Masters,Salaried,42932419,8349065,427850785,Education,578,72,8,4686788,Active,1,Partner,01-06-2023,Medan
L0994,C00994,45,Male,Married,2,Masters,Salaried,42394405,2754036,469119728,Mortgage,703,48,13.8,13500426,Active,0,Online,09-09-2024,Medan
L0995,C00995,37,Female,Divorced,0,High School,Contract,23141080,6934198,75405995,Auto,760,60,19.8,18108228,Restructured,0,Branch,17-04-2024,Medan
L0996,C00996,53,Female,Married,2,High School,Salaried,46090756,7389434,293922559,Personal,703,36,17.6,10066186,Delinquent,0,Branch,22-06-2024,Bali
L0997,C00997,22,Male,Married,2,High School,Salaried,51669469,91656,272384491,Personal,586,24,10.84,14208324,Closed,0,Online,15-09-2022,Jakarta
L0998,C00998,34,Female,Single,0,Bachelors,Salaried,10421251,2162766,45188893,Auto,768,36,12.86,7951775,Active,0,Online,22-03-2023,Bandung
L0999,C00999,60,Female,Married,0,Bachelors,Salaried,45782551,14847027,326927760,Personal,771,36,13.39,13796963,Active,0,Online,27-06-2025,Bandung
L1000,C01000,60,Female,Married,3,Bachelors,Salaried,57291868,353153,324385210,Education,664,48,17.09,7729806,Closed,0,Branch,03-11-2024,Bali
